Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to Regions (statistical) value or percentiles,Time period Sortable,New data,Compared to goal,Time period range
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000012,Liverpool,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,154.26196,141.72324,166.52885,135.12554,174.10252,605,39219,,,Worse,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000013,St. Helens,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,135.27441,118.79664,156.23593,109.39576,168.11174,210,15524,,,Worse,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000014,Sefton,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,124.08048,109.13633,138.56034,101.61299,147.78432,280,22566,,,Similar,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000002,North West region (statistical),E08000015,Wirral,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,121.8366,109.07512,134.92744,102.37647,142.96084,350,28727,,,Similar,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000016,Barnsley,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,104.33463,90.55887,118.56544,83.51023,127.43591,220,21086,,,Similar,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000017,Doncaster,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,110.19582,98.85628,124.04622,92.37675,131.91175,305,27678,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000018,Rotherham,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,110.02699,96.39657,123.22307,89.56132,131.65206,265,24085,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000019,Sheffield,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,74.21716,66.79748,82.23566,62.7875,87.02518,365,49180,,,Better,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E08000021,Newcastle upon Tyne,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,131.87259,117.15588,146.1625,109.67254,155.20212,325,24645,,,Worse,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E08000022,North Tyneside,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,160.72637,143.13673,181.10841,133.41086,192.9983,285,17732,,,Worse,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E08000023,South Tyneside,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,195.87464,172.1126,221.99998,159.46019,237.72215,245,12508,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E08000024,Sunderland,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,168.20495,151.92298,185.75638,143.10414,196.22832,390,23186,,,Worse,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E08000025,Birmingham,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,107.87273,102.22531,113.75097,99.07436,117.20383,1365,126538,,,Similar,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E08000026,Coventry,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,230.27512,214.19229,247.24559,205.32144,257.27549,760,33004,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E08000027,Dudley,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,124.55885,111.3663,137.38655,104.61475,145.46466,360,28902,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E08000028,Sandwell,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,130.55556,119.54801,143.49059,113.24818,150.85444,470,36000,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E08000029,Solihull,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,117.33497,101.70506,132.43342,93.94963,142.14826,230,19602,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E08000030,Walsall,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,82.25699,71.74744,93.10167,66.3483,99.84507,235,28569,,,Better,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000005,West Midlands region (statistical),E08000031,Wolverhampton,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,118.12548,104.50771,131.33655,97.61197,139.71811,305,25820,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000032,Bradford,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,133.95132,125.07022,143.64243,120.07306,149.26819,815,60843,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000033,Calderdale,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,137.52356,122.08587,155.48404,113.56,165.96482,270,19633,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000034,Kirklees,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,109.74746,99.77231,119.94431,94.46888,126.15184,465,42370,,,Similar,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000035,Leeds,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,138.91577,130.45887,147.77697,125.76659,152.99765,1005,72346,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000003,Yorkshire and the Humber region (statistical),E08000036,Wakefield,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,146.87923,133.23278,160.83605,125.99089,169.34248,445,30297,,,Worse,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000001,North East region (statistical),E08000037,Gateshead,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,145.88544,128.18771,165.34332,118.76432,177.05304,245,16794,,,Worse,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000001,City of London,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,,,,,,,,Value for Hackney and City of London combined,,Not compared,Not compared,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000002,Barking and Dagenham,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,77.08303,66.4537,87.33965,61.20753,93.96327,215,27892,,,Better,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000003,Barnet,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,65.74537,58.40662,74.87719,54.21623,80.05734,255,38786,,,Better,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000004,Bexley,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,90.50146,78.55216,102.84548,72.43806,110.53987,220,24309,,,Better,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000005,Brent,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,71.45409,62.42007,80.77297,57.77313,86.56319,240,33588,,,Better,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000006,Bromley,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,76.62591,67.83529,87.63752,62.81718,93.8816,240,31321,,,Better,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000007,Camden,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,78.58889,66.42385,93.65107,59.82924,102.4872,135,17178,,,Better,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000008,Croydon,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,122.23414,111.41085,133.29147,105.64409,140.01366,490,40087,,,Similar,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000009,Ealing,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,93.25032,83.34072,103.41963,78.14641,109.66568,340,36461,,,Better,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000010,Enfield,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,97.83406,87.72974,108.19532,82.41867,114.54831,360,36797,,,Better,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000011,Greenwich,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,81.96721,71.9239,93.0203,66.58081,99.67487,240,29280,,,Better,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000012,Hackney,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,90.32744,79.25976,102.50789,73.3717,109.84118,240,26570,Value for Hackney and City of London combined,,Better,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000013,Hammersmith and Fulham,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,97.15475,83.00061,116.14926,74.94041,126.88094,140,14410,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000014,Haringey,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,101.44758,89.85612,114.97205,83.45985,122.8661,260,25629,,,Similar,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000015,Harrow,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,77.69234,67.91042,90.24847,62.33149,97.35868,195,25099,,,Better,Better,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000016,Havering,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,86.15617,74.37325,98.34333,68.37122,105.96036,205,23794,,,Better,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000017,Hillingdon,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,96.48474,86.48097,108.72373,80.76509,115.67346,300,31093,,,Better,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000018,Hounslow,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,90.63023,80.60222,103.08225,74.87582,110.1467,260,28688,,,Better,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000019,Islington,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,88.82627,75.5189,105.18061,68.28879,114.76862,145,16324,,,Better,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000020,Kensington and Chelsea,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,83.71519,66.93656,101.36884,58.90344,112.80234,95,11348,,,Better,Similar,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000021,Kingston upon Thames,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,114.13354,98.6555,132.76034,90.1928,143.66099,180,15771,,,Similar,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000022,Lambeth,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,123.27416,110.23432,137.43219,103.21513,145.90615,325,26364,,,Similar,Worse,20160000,,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E12000007,London region (statistical),E09000023,Lewisham,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2016/17,116.02098,103.78107,128.57921,97.36069,136.28912,345,29736,,,Similar,Worse,20160000,,,1y
